,user_id,name,type,date,attendees_count,loc,google_rating
6212,ccb13956-2349-11ea-a868-74d02b9c93aa,Duobam,lawyer,1271312133,1,"37.0279431, -76.3116235",1
6213,ccb13956-2349-11ea-a868-74d02b9c93aa,Zamit,bowling_alley,1222307400,3,"-7.229, 106.9856",4
6214,ccb13956-2349-11ea-a868-74d02b9c93aa,Fix San,veterinary_care,970997857,9,"-9.6551739, 124.2699432",4
6215,ccb13956-2349-11ea-a868-74d02b9c93aa,Voyatouch,funeral_home,1124745147,8,"20.7887571, 97.0337141",1
6216,ccb13956-2349-11ea-a868-74d02b9c93aa,Holdlamis,electronics_store,1170679150,4,"38.207014799999996, 128.5918489",3
6217,ccb13956-2349-11ea-a868-74d02b9c93aa,Opela,school,1254535985,8,"56.030270900000005, 14.760203500000001",4
6218,ccb13956-2349-11ea-a868-74d02b9c93aa,Vagram,movie_theater,1026395873,1,"6.6169319, -75.77203279999999",3
6219,ccb13956-2349-11ea-a868-74d02b9c93aa,Domainer,locksmith,1520032134,1,"15.905206900000001, 120.8017163",5
6220,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Subin,local_government_office,1241884032,1,"-31.3699, 27.03523",2
6221,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Stringtough,museum,1428116094,8,"50.1616215, 8.7032376",4
6222,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Redhold,mosque,1449458761,6,"6.552741, -72.5003179",4
6223,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Rank,car_rental,1239031924,4,"50.182978000000006, 12.5505533",3
6224,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Zaam-Dox,supermarket,1365390930,8,"9.600874699999999, 41.850142",3
6225,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Zontrax,restaurant,1381092533,1,"5.9630513, 10.1591213",4
6226,ccb13957-2349-11ea-b0e6-74d02b9c93aa,Lotstring,amusement_park,1576360651,1,"28.555326300000004, 68.21321280000001",4
6227,ccb13958-2349-11ea-aa17-74d02b9c93aa,Veribet,university,1547518665,1,"26.0243468, 51.370558700000004",1
6228,ccb13958-2349-11ea-aa17-74d02b9c93aa,Pannier,electronics_store,1105616163,8,"58.0666667, 54.6499999",5
6229,ccb13958-2349-11ea-aa17-74d02b9c93aa,Tres-Zap,locksmith,1203256696,1,"40.124026, 20.0285889",4
6230,ccb13958-2349-11ea-aa17-74d02b9c93aa,Subin,local_government_office,1404825483,1,"34.414961, 115.65633899999999",4
6231,ccb13958-2349-11ea-aa17-74d02b9c93aa,Sonsing,insurance_agency,1100391871,1,"36.6796146, 136.8617092",1
6232,ccb13958-2349-11ea-aa17-74d02b9c93aa,Ventosanzap,cemetery,1044678604,4,"22.805239999999998, 113.29335900000001",2
6233,ccb13958-2349-11ea-aa17-74d02b9c93aa,Namfix,travel_agency,1039967149,1,"33.5583385, 36.3660597",4
6234,ccb13958-2349-11ea-aa17-74d02b9c93aa,Tampflex,plumber,1249733647,7,"37.79855429999999, 139.189766",3
6235,ccb13959-2349-11ea-91de-74d02b9c93aa,Duobam,museum,1122983461,8,"30.335237, 112.239631",4
6236,ccb13959-2349-11ea-91de-74d02b9c93aa,Konklux,campground,1170067192,1,"38.081821600000005, 140.0392974",4
6237,ccb13959-2349-11ea-91de-74d02b9c93aa,Solarbreeze,restaurant,1464140183,1,"50.43172020000001, 15.8140269",2
6238,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Cookley,grocery_or_supermarket,1380587722,1,"-6.975705499999999, 111.8270486",2
6239,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Biodex,cafe,1374524348,9,"8.1243943, 124.0495898",5
6240,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Matsoft,meal_delivery,1366607726,3,"47.9318074, 5.2893597",5
6241,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Redhold,car_repair,1005134582,8,"19.539165, -69.9013281",5
6242,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Mat Lam Tam,car_dealer,1253911881,9,"24.187566, 101.14473000000001",2
6243,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Overhold,train_station,1081387598,1,"46.141728799999996, 15.0844894",3
6244,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Ronstring,storage,1549778804,1,"36.860373200000005, 137.4284822",4
6245,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Keylex,local_government_office,971223484,4,"37.11671, 122.307942",2
6246,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Sub-Ex,car_rental,1411570937,4,"-34.592661299999996, -58.51971629999999",5
6247,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Asoka,bar,1028183358,9,"17.9567646, -102.1943485",3
6248,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Konklux,parking,1059077261,1,"-22.7186089, -42.6279835",3
6249,ccb1395a-2349-11ea-a3d8-74d02b9c93aa,Fix San,night_club,1471987841,1,"2.6378061, 98.71508309999999",2
6250,ccb1395b-2349-11ea-9909-74d02b9c93aa,Konklux,drugstore,1295097546,3,"36.983696, 115.070598",5
6251,ccb1395b-2349-11ea-9909-74d02b9c93aa,Veribet,bicycle_store,1524410884,1,"35.649152, 138.58845490000002",3
6252,ccb1395b-2349-11ea-9909-74d02b9c93aa,Ventosanzap,hindu_temple,1197629582,7,"45.0775463, 15.3692353",1
6253,ccb1395b-2349-11ea-9909-74d02b9c93aa,Sonsing,department_store,1123042386,1,"-7.1554, 108.7231",5
6254,ccb1395c-2349-11ea-9948-74d02b9c93aa,Fintone,night_club,1150866926,7,"8.665089, -73.822663",4
6255,ccb1395c-2349-11ea-9948-74d02b9c93aa,Tresom,art_gallery,1521695890,9,"4.7300121, 96.86190450000001",1
6256,ccb1395c-2349-11ea-9948-74d02b9c93aa,Redhold,cafe,1253646749,1,"27.69965, 108.83955700000001",3
6257,ccb1395d-2349-11ea-8932-74d02b9c93aa,Zaam-Dox,car_dealer,1308594179,7,"26.1517206, 68.6514455",2
6258,ccb1395d-2349-11ea-8932-74d02b9c93aa,Zaam-Dox,movie_theater,1297153786,6,"55.673282799999996, 12.5668206",1
6259,ccb1395d-2349-11ea-8932-74d02b9c93aa,Zamit,real_estate_agency,1269109358,3,"51.965973, 21.419225",1
6260,ccb1395d-2349-11ea-8932-74d02b9c93aa,Bitchip,atm,1469603124,7,"22.974898, 113.99311499999999",4
6261,ccb1395d-2349-11ea-8932-74d02b9c93aa,Daltfresh,hospital,1257420416,1,"13.817082500000001, 101.3052635",1
6263,ccb1395f-2349-11ea-a737-74d02b9c93aa,Cardguard,embassy,1306422134,3,"53.587915599999995, -6.1884248",4
6264,ccb1395f-2349-11ea-a737-74d02b9c93aa,Rank,home_goods_store,1316063112,1,"14.739270000000001, 44.20664",2
6265,ccb1395f-2349-11ea-a737-74d02b9c93aa,Zaam-Dox,lodging,1480448649,6,"-9.796549, 124.6773561",5
6266,ccb1395f-2349-11ea-a737-74d02b9c93aa,Ronstring,mosque,1350170413,1,"8.761016099999999, -69.9371673",3
6267,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Wrapsafe,shopping_mall,1085518571,1,"-2.6986297, -59.700277899999996",2
6268,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Kanlam,local_government_office,1168745647,6,"16.9633521, -89.9262925",4
6269,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Domainer,insurance_agency,1439427500,5,"3.1523103999999997, 101.7178316",4
6270,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Opela,post_office,1205103766,1,"-8.5774, 119.0069",1
6271,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Bytecard,pet_store,997136398,5,"-27.050165399999997, -55.5746294",5
6272,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Zoolab,police,1169964334,1,"53.8419317, 14.614398399999999",4
6273,ccb13960-2349-11ea-b9ff-74d02b9c93aa,Opela,lodging,1276152816,2,"-3.8375079, 119.8149736",3
6274,ccb13961-2349-11ea-b5fc-74d02b9c93aa,Sonsing,jewelry_store,1422417277,5,"28.368318199999997, 83.29340859999999",2
6275,ccb13961-2349-11ea-b5fc-74d02b9c93aa,Bitwolf,fire_station,1256783379,9,"46.4376847, 16.6088342",4
6276,ccb13961-2349-11ea-b5fc-74d02b9c93aa,It,laundry,1442410018,5,"40.2309943, 69.68699129999999",1
6277,ccb13961-2349-11ea-b5fc-74d02b9c93aa,Fixflex,pharmacy,1080030027,1,"-19.986874, 57.6127424",1
6278,ccb13961-2349-11ea-b5fc-74d02b9c93aa,Bamity,fire_station,1027286420,1,"55.9005444, 53.93343539999999",1
6279,ccb13961-2349-11ea-b5fc-74d02b9c93aa,Treeflex,doctor,1237088835,1,"15.324277300000002, -91.48394420000001",4
6280,ccb13962-2349-11ea-9565-74d02b9c93aa,Mat Lam Tam,airport,1129575148,9,"37.5236561, -8.786026699999999",2
6281,ccb13962-2349-11ea-9565-74d02b9c93aa,Tin,plumber,1368191200,4,"25.185809, 111.579535",5
6282,ccb13962-2349-11ea-9565-74d02b9c93aa,Tampflex,car_rental,1518544677,1,"-0.2467982, 109.6163185",1
6283,ccb13962-2349-11ea-9565-74d02b9c93aa,Redhold,supermarket,1354909350,6,"11.406883, 125.550288",2
6284,ccb13962-2349-11ea-9565-74d02b9c93aa,Tresom,pharmacy,1072133910,1,"40.3073139, -7.9200214",2
6285,ccb13962-2349-11ea-9565-74d02b9c93aa,Matsoft,atm,1025718737,3,"46.9063815, 102.7636515",2
6286,ccb13963-2349-11ea-bd45-74d02b9c93aa,Lotstring,furniture_store,1568646382,7,"23.797309, 115.44553799999998",1
6287,ccb13963-2349-11ea-bd45-74d02b9c93aa,Redhold,parking,1407796693,8,"6.3878527, -3.8808034",2
6288,ccb13963-2349-11ea-bd45-74d02b9c93aa,Holdlamis,casino,1484563463,7,"53.2059294, 66.8098235",3
6289,ccb13963-2349-11ea-bd45-74d02b9c93aa,Kanlam,accounting,1168353937,6,"34.7345529, 66.9511459",5
6290,ccb13964-2349-11ea-824f-74d02b9c93aa,Flowdesk,convenience_store,1216391342,1,"20.0910963, -98.76238740000001",1
6291,ccb13964-2349-11ea-824f-74d02b9c93aa,Tres-Zap,car_repair,1394912526,3,"48.9066299, 2.2456603",3
6292,ccb13964-2349-11ea-824f-74d02b9c93aa,Opela,spa,1354986279,1,"58.4181236, 15.619885199999999",2
6293,ccb13964-2349-11ea-824f-74d02b9c93aa,Fixflex,cemetery,1565506515,1,"33.7746886, -84.2953464",2
6294,ccb13964-2349-11ea-824f-74d02b9c93aa,Pannier,grocery_or_supermarket,1133010804,1,"14.471267600000001, 121.04412009999999",2
6295,ccb13964-2349-11ea-824f-74d02b9c93aa,Kanlam,supermarket,1326412167,1,"14.262220300000001, 122.788353",4
6296,ccb13964-2349-11ea-824f-74d02b9c93aa,Tresom,pharmacy,1072133910,1,"40.3073139, -7.9200214",2
6297,ccb13964-2349-11ea-824f-74d02b9c93aa,Bitwolf,transit_station,1212550316,9,"-6.9010133, 112.2264794",3
6298,ccb13964-2349-11ea-824f-74d02b9c93aa,Toughjoyfax,plumber,1287243784,1,"4.6259611, 96.6740303",2
6299,ccb13964-2349-11ea-824f-74d02b9c93aa,Voyatouch,car_wash,1271865597,1,"52.51128979999999, 6.092908",3
6300,ccb13965-2349-11ea-b076-74d02b9c93aa,Flowdesk,airport,1346940171,7,"10.9578957, -3.2432781000000004",1
6301,ccb13965-2349-11ea-b076-74d02b9c93aa,Zontrax,park,1510080472,3,"38.135288, 114.39700400000001",1
6302,ccb13965-2349-11ea-b076-74d02b9c93aa,Overhold,atm,1455784959,5,"43.1912783, 21.8238023",3
6303,ccb13965-2349-11ea-b076-74d02b9c93aa,Tres-Zap,veterinary_care,1375873036,1,"10.4911049, -74.794526",1
6304,ccb13966-2349-11ea-a28a-74d02b9c93aa,Stim,pharmacy,1435931466,4,"61.672470700000005, 40.2145002",5
6305,ccb13966-2349-11ea-a28a-74d02b9c93aa,Bitchip,rv_park,1338930177,1,"43.6017884, 1.4040802",1
6306,ccb13966-2349-11ea-a28a-74d02b9c93aa,Redhold,stadium,1429542840,1,"58.935714000000004, 69.1475573",1
6307,ccb13966-2349-11ea-a28a-74d02b9c93aa,Zathin,stadium,1138162073,1,"18.745638, 100.7953911",5
6308,ccb13966-2349-11ea-a28a-74d02b9c93aa,Fix San,night_club,1471987841,1,"2.6378061, 98.71508309999999",2
6309,ccb13967-2349-11ea-b284-74d02b9c93aa,Zamit,painter,1318034461,9,"28.440223, 114.993228",2
6310,ccb13967-2349-11ea-b284-74d02b9c93aa,Gembucket,lawyer,1201361889,1,"38.1645858, 22.266839899999997",1
6311,ccb13967-2349-11ea-b284-74d02b9c93aa,Home Ing,plumber,1385008364,5,"46.1055153, -64.8115713",5
6312,ccb13967-2349-11ea-b284-74d02b9c93aa,Y-Solowarm,restaurant,1272786500,1,"35.791405100000006, 140.2792041",4
6313,ccb13967-2349-11ea-b284-74d02b9c93aa,Zaam-Dox,dentist,1038132921,3,"25.941937, 117.365052",4
6314,ccb13967-2349-11ea-b284-74d02b9c93aa,Sonsing,jewelry_store,1422417277,5,"28.368318199999997, 83.29340859999999",2
6315,ccb13967-2349-11ea-b284-74d02b9c93aa,Bitchip,car_dealer,1313634999,5,"6.3182464000000005, -3.9549641",2
6316,ccb13967-2349-11ea-b284-74d02b9c93aa,Zathin,casino,1370591644,8,"49.567176399999994, 17.4114814",4
6317,ccb13967-2349-11ea-b284-74d02b9c93aa,Zoolab,supermarket,1325195406,3,"28.926001, 112.320499",3
6318,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Redhold,car_repair,1161017849,1,"49.6484264, 29.3163202",1
6319,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Zaam-Dox,lodging,1480448649,6,"-9.796549, 124.6773561",5
6320,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Tempsoft,church,1196114129,5,"-8.447078999999999, 115.111632",1
6321,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Job,courthouse,1441003886,5,"28.854553999999997, 120.74078200000001",3
6322,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Bigtax,art_gallery,1438773874,1,"-14.0260541, -71.4544256",3
6323,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Greenlam,casino,1479226651,1,"21.941554999999997, 111.42612199999999",3
6324,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Opela,bar,1482942300,2,"29.60548, 111.877499",5
6325,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Bytecard,real_estate_agency,1320843248,3,"41.2267295, -8.378101",5
6326,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Regrant,supermarket,1175721566,4,"40.7172049, -8.3625148",3
6327,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Cardguard,real_estate_agency,1377813972,9,"10.898923, -74.88382299999999",3
6328,ccb13968-2349-11ea-a1f9-74d02b9c93aa,Asoka,veterinary_care,1211218367,1,"30.948905, 108.57405800000001",1
6329,ccb13969-2349-11ea-9574-74d02b9c93aa,Latlux,museum,1492645479,5,"-8.135667, 111.53490590000001",1
6330,ccb13969-2349-11ea-9574-74d02b9c93aa,Zathin,campground,1534541750,1,"-7.986886900000001, 113.75138270000001",5
6331,ccb13969-2349-11ea-9574-74d02b9c93aa,Otcom,electrician,984856946,1,"24.77848, 110.49659299999999",5
6332,ccb13969-2349-11ea-9574-74d02b9c93aa,Wrapsafe,university,1013761075,5,"35.6706771, 51.022758700000004",1
6333,ccb13969-2349-11ea-9574-74d02b9c93aa,Fixflex,movie_theater,1423291876,1,"51.4790619, 11.902742800000002",2
6334,ccb13969-2349-11ea-9574-74d02b9c93aa,Rank,gas_station,1335103854,7,"14.6377832, -90.5873912",3
6336,ccb1396b-2349-11ea-a104-74d02b9c93aa,Fintone,rv_park,1538164647,4,"24.265926, 116.08165600000001",1
6337,ccb1396b-2349-11ea-a104-74d02b9c93aa,Stringtough,painter,1163112494,1,"-26.653650899999995, 28.5914696",2
6338,ccb1396b-2349-11ea-a104-74d02b9c93aa,Cardguard,atm,1345544178,1,"45.926012799999995, 20.0780937",1
6339,ccb1396b-2349-11ea-a104-74d02b9c93aa,Treeflex,bar,1181920933,7,"4.0627144, -75.12857120000001",3
6340,ccb1396b-2349-11ea-a104-74d02b9c93aa,Regrant,university,1210941329,1,"40.2683581, 22.4624484",3
6341,ccb1396b-2349-11ea-a104-74d02b9c93aa,Fintone,insurance_agency,1062891540,6,"4.6839135, 46.6198608",5
6342,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Namfix,secondary_school,1049717491,7,"23.342031, 113.106055",1
6343,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Vagram,movie_theater,1151521580,3,"23.571189899999997, 119.57931570000001",1
6344,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Sub-Ex,real_estate_agency,972140903,1,"-7.169734299999999, 108.83435379999999",2
6345,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Quo Lux,casino,1130887952,5,"-8.2637032, 113.5371368",5
6346,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Redhold,mosque,1449458761,6,"6.552741, -72.5003179",4
6347,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Treeflex,lawyer,1017654941,1,"8.0030266, 124.34656609999999",3
6348,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Zontrax,clothing_store,1482298199,2,"-19.9930478, -43.8485566",4
6349,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Stronghold,local_government_office,1459680801,9,"35.6176824, 34.4087307",1
6350,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Temp,roofing_contractor,1369679440,1,"60.270550899999996, 24.9883305",2
6351,ccb1396c-2349-11ea-bc85-74d02b9c93aa,Namfix,travel_agency,1039967149,1,"33.5583385, 36.3660597",4
6353,ccb1396e-2349-11ea-b9af-74d02b9c93aa,Tempsoft,tourist_attraction,1144857683,1,"23.544678, 113.591349",2
6354,ccb1396e-2349-11ea-b9af-74d02b9c93aa,Namfix,travel_agency,1039967149,1,"33.5583385, 36.3660597",4
6355,ccb1396e-2349-11ea-b9af-74d02b9c93aa,Ronstring,secondary_school,1149737437,1,"22.825834, 115.00368700000001",4
6356,ccb1396e-2349-11ea-b9af-74d02b9c93aa,Vagram,locksmith,1437855542,1,"49.7826756, 22.778177300000003",5
6357,ccb1396e-2349-11ea-b9af-74d02b9c93aa,Ronstring,secondary_school,1149737437,1,"22.825834, 115.00368700000001",4
6358,ccb1396e-2349-11ea-b9af-74d02b9c93aa,Stringtough,hardware_store,1284758516,1,"32.114217, 35.195851",2
6360,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Hatity,clothing_store,1029948717,3,"9.6233133, 123.9089906",2
6361,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Tresom,plumber,1110370849,1,"22.37314, 112.399452",1
6362,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Sonsing,synagogue,1247401668,7,"-9.9275387, 124.2254855",1
6363,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Cardguard,casino,1054110594,8,"-6.7183784, 111.466342",5
6364,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Temp,bowling_alley,1441308717,8,"16.360982999999997, 119.843271",5
6365,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Tresom,storage,1168909428,8,"8.8872371, -11.16032",4
6366,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Sub-Ex,supermarket,1563584393,5,"42.046011, -8.4825685",2
6367,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Namfix,airport,1252066498,1,"48.5497476, 26.4913564",4
6368,ccb13970-2349-11ea-9cf7-74d02b9c93aa,Bigtax,bus_station,1224346660,1,"52.406614000000005, 22.2424971",3
6369,ccb13971-2349-11ea-a107-74d02b9c93aa,Greenlam,parking,993480655,5,"28.362804999999998, 118.40029399999999",5
6370,ccb13971-2349-11ea-a107-74d02b9c93aa,Zamit,car_rental,1194831468,1,"46.1740537, 45.347149200000004",4
6371,ccb13972-2349-11ea-b5a3-74d02b9c93aa,Hatity,clothing_store,1029948717,3,"9.6233133, 123.9089906",2
6372,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Sub-Ex,bar,1328304109,4,"34.749864, 106.137293",4
6373,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Andalax,department_store,1504975843,1,"49.3550162, 17.2849522",2
6374,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Sonsing,roofing_contractor,1557752517,1,"14.295795000000002, 120.99051170000001",3
6375,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Treeflex,night_club,1560345041,9,"41.5289432, -8.264878",4
6376,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Toughjoyfax,jewelry_store,1081821812,1,"13.649619, -87.02181920000001",4
6377,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Matsoft,bar,1102928175,5,"4.6889438, -75.777846",5
6378,ccb13973-2349-11ea-9bc3-74d02b9c93aa,Hatity,bicycle_store,1519170779,1,"41.2860336, 19.890514899999996",3
6379,ccb13974-2349-11ea-bdb2-74d02b9c93aa,Toughjoyfax,light_rail_station,1235772555,9,"32.3154326, 120.8449991",1
6380,ccb13975-2349-11ea-8272-74d02b9c93aa,Keylex,locksmith,1208190796,4,"-34.679555799999996, -58.55775010000001",2
6381,ccb13975-2349-11ea-8272-74d02b9c93aa,Aerified,accounting,1345440064,6,"58.350598600000005, 11.9490108",4
6382,ccb13975-2349-11ea-8272-74d02b9c93aa,Zaam-Dox,moving_company,1522312669,5,"41.2860336, 19.890514899999996",3
6383,ccb13975-2349-11ea-8272-74d02b9c93aa,Latlux,museum,1492645479,5,"-8.135667, 111.53490590000001",1
6384,ccb13975-2349-11ea-8272-74d02b9c93aa,Zamit,roofing_contractor,1468136606,7,"30.4111518, -88.9198322",5
6385,ccb13976-2349-11ea-b604-74d02b9c93aa,Tempsoft,grocery_or_supermarket,1336629313,2,"-6.1513815, 106.89150079999999",4
6386,ccb13976-2349-11ea-b604-74d02b9c93aa,Bigtax,zoo,1325513656,9,"32.149961, 34.88387879999999",3
6387,ccb13976-2349-11ea-b604-74d02b9c93aa,Zaam-Dox,lodging,1032956203,1,"51.2472392, 4.4403455",3
6388,ccb13976-2349-11ea-b604-74d02b9c93aa,Zoolab,plumber,1190361469,2,"29.013167, 109.77792",4
6389,ccb13976-2349-11ea-b604-74d02b9c93aa,Sonair,amusement_park,1382284705,2,"0.74692, 124.26106000000001",1
6390,ccb13976-2349-11ea-b604-74d02b9c93aa,Konklab,campground,1064844671,1,"9.993248199999998, 39.89647720000001",4
6391,ccb13976-2349-11ea-b604-74d02b9c93aa,Bytecard,home_goods_store,1291069674,5,"45.8903748, -77.2672051",1
6392,ccb13976-2349-11ea-b604-74d02b9c93aa,Duobam,bar,1069727258,1,"5.0549877, -75.6789905",5
6393,ccb13976-2349-11ea-b604-74d02b9c93aa,Zaam-Dox,shopping_mall,1537993780,1,"48.937125200000004, 14.6292015",3
6394,ccb13976-2349-11ea-b604-74d02b9c93aa,Fintone,bowling_alley,1320011275,1,"40.4187499, 20.5535753",3
6395,ccb13976-2349-11ea-b604-74d02b9c93aa,Duobam,bar,1069727258,1,"5.0549877, -75.6789905",5
6396,ccb13977-2349-11ea-8086-74d02b9c93aa,Quo Lux,atm,1097671959,4,"30.081940999999997, 120.495065",5
6397,ccb13977-2349-11ea-8086-74d02b9c93aa,Andalax,post_office,1282714349,3,"38.8145081, -9.404372500000001",5
6398,ccb13977-2349-11ea-8086-74d02b9c93aa,Alpha,grocery_or_supermarket,1180887761,1,"29.561775, 106.56897099999999",1
6399,ccb13977-2349-11ea-8086-74d02b9c93aa,Pannier,grocery_or_supermarket,1133010804,1,"14.471267600000001, 121.04412009999999",2
6400,ccb13977-2349-11ea-8086-74d02b9c93aa,Stronghold,car_rental,1054334161,1,"59.6839645, 16.611186800000002",5
6401,ccb13978-2349-11ea-b49c-74d02b9c93aa,Andalax,atm,1387244497,1,"35.719396, 117.953621",2
6402,ccb13978-2349-11ea-b49c-74d02b9c93aa,Tres-Zap,taxi_stand,1213091321,5,"39.174484, 117.16438799999999",4
6403,ccb13978-2349-11ea-b49c-74d02b9c93aa,Overhold,book_store,1472524209,3,"5.8926053, 95.3237608",1
6404,ccb13978-2349-11ea-b49c-74d02b9c93aa,Otcom,liquor_store,1483938534,1,"38.371402, 117.329949",2
6405,ccb13978-2349-11ea-b49c-74d02b9c93aa,Vagram,police,1111657304,1,"19.543278, 110.79775900000001",3
6406,ccb13978-2349-11ea-b49c-74d02b9c93aa,Job,car_repair,1312870702,6,"28.4256618, 48.4887224",3
6407,ccb13978-2349-11ea-b49c-74d02b9c93aa,Tampflex,taxi_stand,1425943382,1,"-10.1750977, -59.4478932",2
6408,ccb13978-2349-11ea-b49c-74d02b9c93aa,Ventosanzap,car_wash,1576674758,8,"49.99754, 5.9475635",2
6409,ccb13978-2349-11ea-b49c-74d02b9c93aa,Wrapsafe,bar,963818626,1,"39.524006299999996, -8.5238901",4
6410,ccb13978-2349-11ea-b49c-74d02b9c93aa,Home Ing,moving_company,1181260234,1,"-8.8714, 121.0852",3
6411,ccb13978-2349-11ea-b49c-74d02b9c93aa,Asoka,drugstore,1085476354,1,"-21.8737026, -51.845226600000004",3
6414,ccb1397b-2349-11ea-b14c-74d02b9c93aa,Biodex,movie_theater,1128035509,8,"-6.1306709, 23.596657699999998",1
6415,ccb1397b-2349-11ea-b14c-74d02b9c93aa,Trippledex,funeral_home,1475369173,1,"37.039991, 115.667208",2
6416,ccb1397b-2349-11ea-b14c-74d02b9c93aa,Toughjoyfax,accounting,1539483274,1,"14.565667999999999, 121.0317737",1
6417,ccb1397b-2349-11ea-b14c-74d02b9c93aa,Quo Lux,florist,1173225280,4,"39.07, -84.53",3
6418,ccb1397b-2349-11ea-b14c-74d02b9c93aa,Zoolab,police,1169964334,1,"53.8419317, 14.614398399999999",4
6419,ccb1397c-2349-11ea-b16e-74d02b9c93aa,Hatity,car_rental,1000723671,1,"59.5403823, 30.8896701",4
6420,ccb1397c-2349-11ea-b16e-74d02b9c93aa,Voltsillam,cafe,1144441198,1,"31.771107699999998, 119.9742793",1
6421,ccb1397c-2349-11ea-b16e-74d02b9c93aa,Cardguard,museum,1356180822,1,"6.1071457, -3.8553507000000007",2
6422,ccb1397c-2349-11ea-b16e-74d02b9c93aa,Domainer,supermarket,978694046,9,"22.560473, 113.11161200000001",2
6423,ccb1397c-2349-11ea-b16e-74d02b9c93aa,Asoka,synagogue,1032440609,5,"-8.5988, 115.2401",1
6424,ccb1397c-2349-11ea-b16e-74d02b9c93aa,Ronstring,tourist_attraction,1101344187,8,"54.787995499999994, 17.9833033",1
6425,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Span,lodging,970283524,1,"6.590581599999999, -73.1526623",5
6426,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Bitchip,atm,1469603124,7,"22.974898, 113.99311499999999",4
6427,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Y-find,lodging,1184327492,5,"49.105502200000004, 28.1576316",5
6428,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Rank,locksmith,1308325127,6,"-8.2439594, 112.51258929999999",3
6429,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Voyatouch,park,1542456602,3,"-6.3192, 105.8994",4
6430,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Solarbreeze,hardware_store,1509958840,8,"26.263406, 117.638678",2
6431,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Asoka,bakery,1501877133,2,"23.354091, 116.681972",1
6432,ccb1397d-2349-11ea-aa31-74d02b9c93aa,Duobam,taxi_stand,992191372,7,"12.8818852, -9.9451106",4
