,user_id,company_name,industry,location,start_date,end_date,title,project_intro
2159,ccb0ebb5-2349-11ea-8e62-74d02b9c93aa,s.c. help-trans s.r.l.,transportation/trucking/railroad,"seattle, washington, united states",1565465865,1573806917,Simply Sweets - coming to a town near you!,"A Sweetie Buffet company run from home, looking to open a small Sweet Shop for the people!"
2160,ccb0ebb6-2349-11ea-b800-74d02b9c93aa,brandevoort leeft!,entertainment,,1547101499,1572904638,Kill The Lights,Let's make it happen! Kill The Lights is ready to light up your world!
2162,ccb11200-2349-11ea-a0af-74d02b9c93aa,chicago feminist film festival,,,1447961330,1453231035,Crepes Food trailer at Farmer's Market (Canceled),I plan to raise funds through this Kickstart campaign to purchase a concession trailer to serve lemon bars and crepes at local events.
2163,ccb11200-2349-11ea-a0af-74d02b9c93aa,el nacional newspaper,computer software,"new york, new york, united states",1342563827,1378527828,Feature Film: Limo Driver the Movie,"I think, therefore I am."
2164,ccb11200-2349-11ea-a0af-74d02b9c93aa,tranquillità assessoria em mudança residencial,facilities services,"florianópolis, santa catarina, brazil",1204633796,1337077002,Screenwriting from Iowa...and Other Unlikely Places—Book,"The Emmy-winning blog Screenwriting from Iowa has been edited for the first time into a 65,000 word book taken from 1,000 posts."
2165,ccb11200-2349-11ea-a0af-74d02b9c93aa,afp consulting,individual & family services,,1257767054,1359320547,TotalMount - First Tool-Free Apple TV Mounting System,"Apple TV can transform your television, but if you have a wall-mounted television, there is a problem: How do you mount your Apple TV?"
2166,ccb11200-2349-11ea-a0af-74d02b9c93aa,voss hoga consulting,hospitality,"olching, bavaria, germany",1505225606,1542033831,"Sets: A Free, Smart Mix Aggregation Application","Learns what you want by suggesting new mixes and being attentive to change. Eliminates need to search unknown names, titles or genres."
2167,ccb11201-2349-11ea-a739-74d02b9c93aa,autonoma,arts and crafts,,1190405794,1276599568,FUNDING FOR TORNADO ROW PILOT,"AN ANIMATED SITCOM ABOUT A SINGLE DAD WITH A SUPERHERO PERSONA, HIS THREE DEVIANT KIDS AND A MANIACAL GRANDMOTHER, LIVING IN A TRAILER."
2168,ccb11201-2349-11ea-a739-74d02b9c93aa,milano mannequins,apparel & fashion,,1477194276,1537707305,SHARK,A man and his shark-toothed son attempt to preserve their relationship in a world that doesn't care much for them.
2169,ccb11201-2349-11ea-a739-74d02b9c93aa,zata capacitaciones,human resources,,1204363508,1479110717,Watching Angels Public Art Show,"What if hundreds of Angels appeared in your town? What if when you saw an angel, it had an inspiring & uplifting message just for you?"
2170,ccb11201-2349-11ea-a739-74d02b9c93aa,legatus law,law practice,,1413669707,1546655784,transform unique mini sculpture art into pendant jewelry,4 many years i've sculpted these miniatures. have 100+ ancient/modern designs of world cultures. ready 2 make molds & cast n2 pendants
2171,ccb11201-2349-11ea-a739-74d02b9c93aa,g.e.a.r. magazine,media production,,1044381861,1523851218,Now BASSiCoN's Terminal Inception,I am looking to finally release my first EP. I have delayed the release date for too long now and I believe it is time to finish.
2172,ccb11202-2349-11ea-880d-74d02b9c93aa,juli lifting europe ltd,mechanical or industrial engineering,"dublin, dublin, ireland",1496068080,1536501184,Diaspora: Where Are My Art Students Now?,"During the last 19 years I've made art with over 9,000 kids. Help me find them and make a portrait about their lives now."
2173,ccb11202-2349-11ea-880d-74d02b9c93aa,"executive billiards, llc",sports,"white plains, new york, united states",1570476151,1575058709,Country Legends Festival (Canceled),To be able to put together a festival for real country music fans with the legends of country music
2174,ccb11202-2349-11ea-880d-74d02b9c93aa,nextec inc.,professional training & coaching,"herndon, virginia, united states",1540305692,1569822648,Making My Amateur Travel Blog Professional,"Recently quit my job to travel the world. Currently in Asia, and have started a travel blog. I'd like to make it more professional."
2175,ccb11202-2349-11ea-880d-74d02b9c93aa,lgce,telecommunications,"giethoorn, overijssel, netherlands",1558917504,1564920024,"OUTRIDER, the new album from Max Lockwood","OUTRIDER, debut album by Max Lockwood. Release: Earthwork Harvest Gathering, Sep 19-21. Additional release show Oct 16 @Pyramid Scheme."
2176,ccb11202-2349-11ea-880d-74d02b9c93aa,bangkok thai bistro & sushi bar,restaurants,,1490478122,1550972499,The Midnight Clock: Unlock the Magic of a Good Book,A clock that hides a treasured book within. Built to make the magic of stories a little more real for the reader in your life.
2177,ccb11203-2349-11ea-a3f8-74d02b9c93aa,franklin county speedway,recreational facilities and services,"callaway, virginia, united states",1565425828,1572438374,Guardian Of The Dragons Series,A boy learns about his magic and family dragon. Book 1 (pic'd) got 5-Star Review. Now Book 2 is ready to be published. For 8-13yr olds.
2178,ccb11203-2349-11ea-a3f8-74d02b9c93aa,yorkshire and the humber microgeneration partnership,renewables & environment,,1563182057,1576716693,Cathedral of Celestial Mathgic,An interactive mathematical musical experience designated as the Cafe Portal for Burning Man 2013 and created to expand your mind.
2179,ccb11203-2349-11ea-a3f8-74d02b9c93aa,practical project solutions ltd.,construction,"farnborough, hampshire, united kingdom",1565315844,1565656324,Aliens Anonymous,Aliens Anonymous is a web series that investigates the existence of UFO’s and other unexplained phenomena.
2180,ccb11203-2349-11ea-a3f8-74d02b9c93aa,betts recruitment: global aviation network,airlines/aviation,,1570208313,1573396426,The Bullet- Location Funding,We need to raise some funds to cover some unexpected location costs for the film
2181,ccb11203-2349-11ea-a3f8-74d02b9c93aa,technic'art drone,marketing and advertising,"paris, île-de-france, france",1571813513,1576221856,Mapmaker Records a New Album!,"We have a fantastic opportunity to record a new album that we have finished, please help us make a professional quality album! "
2182,ccb11204-2349-11ea-8255-74d02b9c93aa,mido trading,import and export,"los angeles, california, united states",1154832396,1511612610,The Grip Smart - Anti-Gravity for your phone.,"The Grip Smart is a ultra thin, lightweight, finger grip for your phone or anything else you don't want to drop."
2183,ccb11204-2349-11ea-8255-74d02b9c93aa,family tech 4u,information technology and services,"roseville, california, united states",1308170381,1428342442,Virgenes de la Puerta,"Reincorporating transgender women into the cultural landscape of Peru, to empower and embed pride within Peru’s LGBTQ community"
2184,ccb11205-2349-11ea-8ca6-74d02b9c93aa,adhoc srl,business supplies and equipment,"citta metropolitana di roma capitale, latium, italy",1533964280,1570764204,Snazz Factory,"Custom knitted and crocheted accessories made with our bare loving hands (and needles and hooks) for men, women and inanimate objects."
2185,ccb11205-2349-11ea-8ca6-74d02b9c93aa,m.z international est.,construction,,1515868707,1524712592,The Bristowl,"A unique, fully rhyming, beautifully illustrated book about a Bristolian owl gets published and lots of schoolchildren get a free copy."
2186,ccb11205-2349-11ea-8ca6-74d02b9c93aa,zerofloat,management consulting,,1550687307,1555593171,Norse Deck - Mythological Playing cards,"Original hand-drawn, exclusive playing cards based on Norse Mythology. ** Shipping Worldwide**"
2189,ccb11208-2349-11ea-8e8b-74d02b9c93aa,"purelabs, llc","health, wellness and fitness","madison, wisconsin, united states",1569566967,1576541742,"Mr Good Deed, The Singing Super Hero","Mr.Good Deed is an amazing singing  animation and fun way for children to learn proper behavior, manners and how to perform good deeds"
2190,ccb11209-2349-11ea-b847-74d02b9c93aa,aries.gg,professional training & coaching,"san francisco, california, united states",1457579564,1507064078,Kenny Lavender and His 17-Piece Big Band,"I'm recording my very 1st album soon with my 17-piece big band, in which I'll be playing trumpet, flugelhorn, as well as singing."
2191,ccb1120a-2349-11ea-9686-74d02b9c93aa,llj group llc,accounting,"parker, colorado, united states",1494959411,1537321188,Anchorage & Vicinity 2016 Calendar,"12-month calendar with images specific to Anchorage, Alaska by Alaskan Photographer Jeff Schultz"
2192,ccb1120b-2349-11ea-821b-74d02b9c93aa,united systems fire & security,public safety,"las vegas, nevada, united states",1529242026,1576615989,"Indie Romantic Comedy, TEMPS",Grant Rosenmeyer & Lindsey Shaw star in an indie romantic comedy about a short-term thrill seeker dating a long-term goal planner.
2193,ccb1120b-2349-11ea-821b-74d02b9c93aa,self english | inglês independente,e-learning,"ribeirão preto, sao paulo, brazil",1346549132,1531256549,World's Longest Yard Sale Documentary,Four days. 690 miles. Countless captivating stories. A short documentary on the people and stuff at the world's longest yard sale.
2194,ccb1120b-2349-11ea-821b-74d02b9c93aa,process fit consulting,chemicals,"gastonia, north carolina, united states",1441170014,1482002875,GRANDMA POLKA DOTT; a voice of HOPE for all children,"A delightful grandma teaching values to children with original scripts, music, puppetry and art - values one episode at a time!"
2195,ccb1120c-2349-11ea-9ace-74d02b9c93aa,lower manhattan construction command center,government administration,"new york, new york, united states",1222466463,1452495701,Fine Handmade Artisan Exotic Wood Shaving Brushes,Fine Handmade Artisan Shaving Brushes
2196,ccb1120c-2349-11ea-9ace-74d02b9c93aa,harris professional care,hospital & health care,"albany, georgia, united states",1283429940,1439154045,Narcissism [A Short Film],"Narcissism is a magic-realism short film about split personalities, time portals, and a talking cartoon lizard, among other things."
2197,ccb1120c-2349-11ea-9ace-74d02b9c93aa,mobilefyre,marketing and advertising,"apple valley, minnesota, united states",945417189,1246026429,"Brushes with Trade: Painting Power, Business & Money in NY","Eight paintings by an Australian artist that take you through the shadows of urban business, power and money in NYC."
2198,ccb1120d-2349-11ea-bb85-74d02b9c93aa,malvezzi guandalini & gattermayer associati,marketing and advertising,"milan, lombardy, italy",1299649203,1344804386,REM - Every story begins with a dream.,"When Remington meets a girl featured in several dreams about his own death, he must decide whether to run from love or risk his life."
2199,ccb1120d-2349-11ea-bb85-74d02b9c93aa,connecting insights,professional training & coaching,,1287622287,1525518558,Venzor Apparel,"Venzor Apparel is a unique brand that accommodates to the active lifestyle and art population, being practical as well as aesthetic."
2200,ccb1120d-2349-11ea-bb85-74d02b9c93aa,llj group llc,accounting,"parker, colorado, united states",1165972737,1178098621,Valencourt - Quiet Siren Project,"The recording, mixing, mastering, and everything digital is done... now Valencourt is looking to put the album in your HANDS."
2201,ccb1120d-2349-11ea-bb85-74d02b9c93aa,home and away,entertainment,"san francisco, california, united states",1418474888,1527464619,The Say Something Poster Project,"What would you say to the next generation? Join us in using poster design to say something that will inspire, motive or educate teenage kids."
2203,ccb1120f-2349-11ea-8b36-74d02b9c93aa,second oeuvre 74,fine art,"lyon, auvergne-rhône-alpes, france",1553368298,1563613141,"ComboZip - For fashion, For charging, For memory","Multi-functional Designer BraceletExtendable cable, Micro USB High Speed Charging, *External memory (OTG function only)"
2204,ccb1120f-2349-11ea-8b36-74d02b9c93aa,ifrc ltd,accounting,,1146144742,1373042939,Bomberman Online,What is more fun than Bomberman? What about Bomberman Online! Play Bomberman against your friends or against people around the world!
2205,ccb1120f-2349-11ea-8b36-74d02b9c93aa,harvard college democrats,political organization,,1291665194,1304229130,Death Valley: Chase's Way,"Seeking the truth of death valley,a short film of one man's solo journey trekking 228 miles in 10 days across canyons, peaks, and dunes"
2207,ccb11211-2349-11ea-aa90-74d02b9c93aa,courage reins,,"highland, utah, united states",1574381192,1575175971,From successful market stall into on-line boutique for all!,As a crochet artist for all nations and ages with crowns and hats that last a lifetime. I want an on-line boutique to reach everyone.
2208,ccb11211-2349-11ea-aa90-74d02b9c93aa,miron laboratory and research center (mlrc) pvt. ltd,environmental services,"kathmandu, central region, nepal",1292678931,1348464914,Dead Girl Hands: The Other Side,"Human turned ghost Terra returns for a last time, fighting to stay among the living.A secret fights to break free from those she trusts"
2209,ccb11211-2349-11ea-aa90-74d02b9c93aa,wipf construction,construction,"castlewood, south dakota, united states",1532458193,1558836397,Organic Volcanic Coffee,Every wonder what makes coffee in the Amsterdam special?I know I do. Join me in my journey finding out. I welcome you to my kitchen !
2210,ccb11211-2349-11ea-aa90-74d02b9c93aa,master pack spółka z ograniczoną odpowiedzialnością sp. k.,packaging and containers,"sosnowiec, silesia, poland",1518198034,1551389903,Threshold A New Web-Series,A New Web-Series that will crack open the door to your darkest Demons & Fears. Can you survive?... We dare you to step in!
2211,ccb11211-2349-11ea-aa90-74d02b9c93aa,elite court reporting,legal services,"dallas, texas, united states",1222062964,1367013061,Luiseño,American brothers run across two Native Americans as they flee for safety from the Mexican army after the Temecula Massacre of 1847.
2212,ccb11212-2349-11ea-8c89-74d02b9c93aa,jmc northern ltd,oil & energy,,1378319879,1512818336,I'll Be Brave If You're Brave - New Record From Casey Hurt,Casey Hurt is teaming up with Grammy Award winning engineer Michael Rosen for this new record he just needs your help to get it pressed
2213,ccb11212-2349-11ea-8c89-74d02b9c93aa,desol climatizacion s.l.,mechanical or industrial engineering,,1529574975,1569486978,The Land of Many Palaces – a documentary feature film,China’s ghost city is awakened by an influx of new residents in “The Land of Many Palaces”. A film by Song Ting and Adam Smith.
2214,ccb11213-2349-11ea-a6df-74d02b9c93aa,"cray valley iberica, s.a.",chemicals,,1280504826,1476309511,'ABOUT' You...your home...your family...your wishes,ABOUT organizes all the important 'stuff' in your life and allows those close to you to pick up where you left off...if needed.
2215,ccb11213-2349-11ea-a6df-74d02b9c93aa,two roads communication,consumer goods,"montecito, california, united states",1308249134,1534074854,Mad Rook Magazine - Print Issue #001,Mad Rook publishes ideas to help our young generation think intelligently about issues of our day. Your support will help us print our first issue.
2216,ccb11214-2349-11ea-aabb-74d02b9c93aa,deuitvaartadviseur.nl,insurance,,1506099120,1551568837,Rising End - New RPG experience,Multiplayer Hack&Slash Game with customizable gameplay with an amazing adventure.
2217,ccb11214-2349-11ea-aabb-74d02b9c93aa,latintel telecomunicações ltda,telecommunications,"rio de janeiro, rio de janeiro, brazil",1374729379,1412956275,Food & Freedom Rides 2011,Live Real's Food & Freedom Rides will expose food-related injustices and innovations in urban and rural communities across the country.
2218,ccb11214-2349-11ea-aabb-74d02b9c93aa,building sustainable borders,civic & social organization,,1439474988,1491489048,Legends of The Dragonlords: A Shadow's Tale,Legends of the Dragon Lords takes everything you love about an RPG and takes it to an all new level. And the key part is YOU!
2219,ccb11214-2349-11ea-aabb-74d02b9c93aa,robot proof consulting,management consulting,,1455375546,1507834803,Peace of Heart Choir: Fall 2013 CD,We're raising funds to produce a CD of the Fall 2013 season of Peace of Heart Choir!
2220,ccb11215-2349-11ea-add0-74d02b9c93aa,"kincaid & associates, pc consulting engineers",mechanical or industrial engineering,"lynchburg, virginia, united states",1425922328,1527231392,ISA: Intelligent Sensor and Actuator Kit,A smart and easy way to learn about sensors and actuators and their real world applications using interactive hands-on projects.
2221,ccb11215-2349-11ea-add0-74d02b9c93aa,dbsea,environmental services,,1438499055,1563746150,Green Car Journal's Special 20th Anniversary Issue,"Two decades of perspective on electric cars, renewable fuels, and advanced technology vehicles. Plus, what's coming next."
2222,ccb11215-2349-11ea-add0-74d02b9c93aa,kador engineering,mechanical or industrial engineering,,1305355713,1522230013,Vagina's Spring '14 Issue,"With its quarterly publications, Vagina provides a space for ladies to share their creative work with the public."
2223,ccb11215-2349-11ea-add0-74d02b9c93aa,highland groveland recreation,,"saint paul, minnesota, united states",1560147729,1563239361,KUMA -  A Reusable Spork for Modern Life,Kuma™ is a compact spork that fits in your pocket or the palm of your hand -- a utensil fit for the modern lifestyle.
2224,ccb11215-2349-11ea-add0-74d02b9c93aa,chautauqua-wawasee,,,1335295939,1435228532,SBR TV! The First Podcast Network For Beer Enthusiasts,We want to take Southern Beer Review from a simple podcast to a podcast network for craft beer enthusiasts.
2225,ccb11216-2349-11ea-9e3c-74d02b9c93aa,bangkok thai bistro & sushi bar,restaurants,,1567676059,1575520978,Portrait Abstractions! (Canceled),"When I was younger I used to draw. I grew up and out of art. Now I miss it. So many distractions, I require focus.  Give me focus!"
2226,ccb11216-2349-11ea-9e3c-74d02b9c93aa,premiertechnology,program development,,1551219931,1562586431,The American Firehouse Album,Please help me finish my dream by giving Firefighters the gratitude they deserve!
2227,ccb11216-2349-11ea-9e3c-74d02b9c93aa,afterimage designs,outsourcing/offshoring,"silang, cavite, philippines",1534023516,1554636528,Hartford River Dream #1: No One Wants to Be the River,"The first in a series of one minute dream sequences featuring Hartford places, history, culture and mythology."
2228,ccb11216-2349-11ea-9e3c-74d02b9c93aa,asia pacific medical group limited,hospital & health care,"peking, beijing, china",1560181422,1574774061,A cool new App to enable whose lives are affected by Cancer,Imagine not having to look at tons of information when you need to just plug in just the cancer and the age. An interactive resource!
2229,ccb11217-2349-11ea-80a5-74d02b9c93aa,trafficnav kft.,computer software,"budapest, budapest, hungary",1420185526,1440529500,A Cosmic Drama,A short fashion film that reflects the horrors of a broken home. Inspired by Flying Lotus and Stanley Kubrick's The Shining.
2230,ccb11217-2349-11ea-80a5-74d02b9c93aa,"mc baker international, inc.",transportation/trucking/railroad,"houston, texas, united states",1563719853,1573681585,'TWAS MO' THAN JUST A LI'L CHRISTMAS FUNDRAISER,Author needs your help to complete Christmas book and put it into the hands of sick and less fortunate children this holiday season.
2231,ccb11217-2349-11ea-80a5-74d02b9c93aa,wayne e. chinnock photography co.,photography,"somerville, massachusetts, united states",1515729170,1554503488,EMMA Collective,EMMA Collective is a jewelry and accessories brand whose goal is to help the society we live in through small collections.
2232,ccb11217-2349-11ea-80a5-74d02b9c93aa,teamwork retail méxico,computer software,,1522957894,1525777231,The World's First True Atomic Wristwatch - The Cesium 133,"By utilizing a genuine internal cesium atomic clock, we have created the first atomic wristwatch; accurate to 1 sec in 1000 years."
2233,ccb11218-2349-11ea-95f1-74d02b9c93aa,law offices of m.l. zager p.c.,law practice,,1560534907,1561690536,Colorquilts wooden jigsaw puzzle for YOUNG and OLD,"I'd like to produce a fine wooden jigsaw puzzle, with fewer than 100 large pieces. Rich and colorful, with interestingly shaped pieces!"
2234,ccb11218-2349-11ea-95f1-74d02b9c93aa,kode,research,"pisa, tuscany, italy",1202891850,1222374886,Venice of America,"Venice of America is a multimedia app for mobile devices about the history and highlights of Venice, California."
2235,ccb11218-2349-11ea-95f1-74d02b9c93aa,imagine build&design,construction,"ayot saint lawrence, hertford, united kingdom",1564961978,1571376200,MAGGIE,This film was inspired by the genuine recollection of one person’s life and their intrepid search for happiness.
2236,ccb11218-2349-11ea-95f1-74d02b9c93aa,kinect group,telecommunications,,1150557029,1473284874,Hunters of Arcfall -  A Sci-Fi Bounty Hunting Dice Game,Become the greatest bounty hunter in the galaxy in this Sci-Fi themed card and dice game for 2-6 players.
2237,ccb11218-2349-11ea-95f1-74d02b9c93aa,swarathma,music,,1273730384,1491091835,Inner Kid The Movie,"“Inner Kid” follows Steve, a fast talking Marketing specialist, who is forced to go to anger management where he meets his Inner Kid."
2238,ccb11219-2349-11ea-9b42-74d02b9c93aa,notable talent,entertainment,"san rafael, california, united states",1485194556,1565247941,Stephanie Martin - Walk In The Light -  album presale,Get a creative buzz! Participate in the making of Stephanie Martin's full length sophomore recording of original music made in Canada!
2239,ccb11219-2349-11ea-9b42-74d02b9c93aa,emergency assistance facilities limited,management consulting,"hadlow, kent, united kingdom",1323966936,1453848440,POSTURES: A Short Comedy,Postures is a short comedy about a young woman who is sent by her fringe religious sect undercover to investigate a yoga studio.
2240,ccb1121a-2349-11ea-b8e1-74d02b9c93aa,the kemist konsultants pty ltd,pharmaceuticals,,1291411026,1341429142,East of Nowhere,Midwest filmmakers bringing you a side of small town life rarely shown on screen. Check out our UPDATES page to catch our latest videos
2241,ccb1121a-2349-11ea-b8e1-74d02b9c93aa,minyons escoltes i guies sant jordi de catalunya,civic & social organization,"valldoreix, barcelona, spain",1523149161,1546932708,WALL,"INTERACTIVE PERFORMANCE 'WALL' - MAY 16 - BERLIN, GERMANY. SUPPORT IT!"
2242,ccb1121a-2349-11ea-b8e1-74d02b9c93aa,fw:thinking,computer software,"atlanta, georgia, united states",1509456686,1561429704,Emily Goes To Pimlico,This is a fictional short film set in London. The story of a young woman who takes a journey to Pimlico to find her father.
2243,ccb1121a-2349-11ea-b8e1-74d02b9c93aa,autocognite testing research,computer software,"bangalore, karnataka, india",1414147775,1451045144,Helena's Flushing,Know any angry Korean girls...?
2244,ccb1121a-2349-11ea-b8e1-74d02b9c93aa,malvezzi guandalini & gattermayer associati,marketing and advertising,"milan, lombardy, italy",1511326411,1563099674,KEEO Carbon-First Keyholder with tracking App for smartphone,"This is KEEO Carbon. The new generation of keyholders. Automatic, handy, organized, robust and traceable via iOS + Android App."
2245,ccb1121b-2349-11ea-a478-74d02b9c93aa,smiths concrete,construction,"oxford, oxfordshire, united kingdom",1233753122,1564150374,Salish Sea Lab,An intricately evolving sculpture and projection installation that discusses loss and sea-change for the Vancouver Biennale.
2246,ccb1121c-2349-11ea-ab59-74d02b9c93aa,taetsa marketing en communicatie,public relations and communications,,1433877295,1571978860,Holding On: A Story of Escape,'Holding On' is the story of how both a victim and her abuser hide a young girl's pain from the outside world.
2247,ccb1121c-2349-11ea-ab59-74d02b9c93aa,pagatti d.o.o.,wholesale,,1440361532,1527973417,MAGZET: The Audio Jack Reinvented with the Power of Magnets,Help us bring much needed innovation to the traditional audio jack with the use of MAGZET magnetic technology in the middle.
2248,ccb1121c-2349-11ea-ab59-74d02b9c93aa,rodale press,consumer goods,"emmaus, pennsylvania, united states",1305651449,1483739011,That Handsome Devil,"Pre-order the new THD album, and get your hands on some one-of-a-kind memorabilia - including rare, unreleased music and videos!"
2249,ccb1121c-2349-11ea-ab59-74d02b9c93aa,ttalents,internet,"noord, noord-brabant, netherlands",1322170535,1411568995,Crest (Canceled),This is a book about love finding its way past rumors and about surviving a murdering mystery man.
2250,ccb1121c-2349-11ea-ab59-74d02b9c93aa,pongon llc,sporting goods,"cheyenne, wyoming, united states",1239505498,1351156311,Aaron Cox - Wonder (full length album),"WONDER crosses genres between pop, rock, and soul. It contains songs written from my life, and exists to be an inspiration to yours."
2251,ccb1121d-2349-11ea-a141-74d02b9c93aa,latintel telecomunicações ltda,telecommunications,"rio de janeiro, rio de janeiro, brazil",1301071996,1573909535,One shot. One print. One owner,"A chance to own one unique, never to be reproduced, framed and signed instant 4x5 film print before its all gone."
2252,ccb1121d-2349-11ea-a141-74d02b9c93aa,bedrocan canada,pharmaceuticals,"toronto, ontario, canada",854340543,1449542590,The Tiny Dancer of New York City - A Documentary,"This documentary follows Loan Tran, an accountant by day, and a dancer on the streets of New York City by night. "
2253,ccb1121d-2349-11ea-a141-74d02b9c93aa,ayoti ltd,information technology and services,"black river, new york, united states",1213807525,1348402187,AUTHOR A BOOK ABOUT THE BENEFITS OF HEMP,"To write a book on the uses of Cannabis Sativa L. (industrial hemp) and it's proven environmental, economic and health benefits."
2254,ccb1121d-2349-11ea-a141-74d02b9c93aa,mit,computer software,"fremont, california, united states",1560517226,1570182595,High School Solar Car Documentary - Heliocentric,"A documentary chronicling a year with The Oregon High School Solar Car Team, a collection of high school students in Bend, Oregon."
2255,ccb1121e-2349-11ea-8cbf-74d02b9c93aa,k and d communication limited - india,events services,"ahmadabad, gujarat, india",1176552539,1530976089,S.O.B.,A surrealistic thriller of a degenerate gambler and his mistaken identity.
2256,ccb1121f-2349-11ea-abc8-74d02b9c93aa,yeti crab media,internet,"austin, texas, united states",1538268123,1543692391,6:25 - an indie short film (POST-PRODUCTION & BEYOND),The short story about a Guy & Girl and how a loving relationship can come to a bitter sweet end.
2257,ccb1121f-2349-11ea-abc8-74d02b9c93aa,inforama,computer software,"chicago, illinois, united states",1298685337,1432653727,The Patch,"Williston, North Dakota, was a quiet town until newfound access to North America's largest oil reserve caused a modern day gold rush."
2258,ccb1121f-2349-11ea-abc8-74d02b9c93aa,tremco illbruck ltd,chemicals,,1356439613,1402834252,Bootleggers -Prohibition Era Board Game (sorry no Zombies!),"It’s January, 1921. Prohibition has been around for a year & the 18th Amendment is here to stay.  Get your Giggle Water out and WIN!"
2259,ccb1121f-2349-11ea-abc8-74d02b9c93aa,fruit wine shop,wine and spirits,,890673891,1101284023,The Memory Booth: an Interactive Body-Memory Installation,"A travelling performance research project manifesting as an interactive installation exploring embodied memory, data storage & archives"
2260,ccb1121f-2349-11ea-abc8-74d02b9c93aa,saddle rock golf course,mental health care,"aurora, colorado, united states",1557602711,1564009539,Loop Switchers (Canceled),"First run of Loop Switchers using a PCB.  Retaining the same enclosure size, parts and paint as our handwired versions!"
2261,ccb11220-2349-11ea-8168-74d02b9c93aa,"jml optical industries, llc","glass, ceramics & concrete","rochester, new york, united states",1543060445,1552864264,MARRIED TO THE ARMY,A folk opera about the challenges facing military spouses. This fundraiser will be used to make a demo CD.
2262,ccb11220-2349-11ea-8168-74d02b9c93aa,iota phi theta fraternity inc.,non-profit organization management,"grambling, louisiana, united states",1570488139,1572153770,Monster Clutch's,"Meet the cute characters from the new Monster Clutch collection by graduate Taylor Aston, a clashing compliment to any outfit!"
2263,ccb11220-2349-11ea-8168-74d02b9c93aa,"cloudbridge, publicaciones digitales",publishing,"madrid, madrid, spain",1555593921,1568858561,Denali Wilderness Artist-I am ready,Join the artist in a Denali National Park  artist-in-residence adventure!
2264,ccb11220-2349-11ea-8168-74d02b9c93aa,crazy pizza,,,1525356510,1561435354,Whimsical Charcoal Drawings Going in a Gallery Show,My whimsical charcoal drawings will be in a group show. I need to have them framed and I want to get professional scans made.
2265,ccb11221-2349-11ea-9f66-74d02b9c93aa,cibc alpes provence,professional training & coaching,"gap, provence-alpes-cote d'azur, france",1439181379,1491665687,'Neffy' (Working Title) Mini webseries,A Nigerian washroom attendant questions her faith after developing a close accord with her student neighbour.
2266,ccb11221-2349-11ea-9f66-74d02b9c93aa,singleinterface,online media,"gurgaon, haryana, india",1553687209,1561786595,World Peace Through Selfies,"Create a large collage, which portrays peace through selfies taken in every single country."
2267,ccb11221-2349-11ea-9f66-74d02b9c93aa,orbital wisdom llc,aviation & aerospace,"seattle, washington, united states",1384380174,1431622309,Layla's Life: A Story of DOGged Devotion,"This is the story of a spirited Labrador retriever, her battle with serious illness, and the power of determination and friendship."
2268,ccb11221-2349-11ea-9f66-74d02b9c93aa,"cornerstone wealth group, llc",financial services,"huntersville, north carolina, united states",798639601,1432898579,Medeek Truss Designer,This application is intended to be used primarily by Design Professionals in understanding loads and parameters of common trusses.
2269,ccb11222-2349-11ea-bd0a-74d02b9c93aa,forrun,logistics and supply chain,"karachi, sindh, pakistan",898525402,1297512005,"KERNIPS: Plant it, Water it and BURN IT!",A puzzle game and our first project as independent developers. Completing this game gives us strong resume points and will present new opportunities.
2270,ccb11222-2349-11ea-bd0a-74d02b9c93aa,sedl earthmoving pty ltd,construction,"toowoomba, queensland, australia",901120898,1335997887,Amazon Rage: Curse of the She-Wolf (Pre-Production),Amazon Werewolves from Outer Space
2271,ccb11222-2349-11ea-bd0a-74d02b9c93aa,rhode island small business journal,marketing and advertising,"johnston, rhode island, united states",1013109735,1490092074,Painting and Printmaking in Tanzania (Canceled),Painting and printmaking for an arty adventure to Tanzania.
2272,ccb11222-2349-11ea-bd0a-74d02b9c93aa,worth the wait ltd,information technology and services,,984963587,1274748501,Custom Wood Working,"Beautiful hand carved boxes, snowflake ornaments, pencil cases, cutting boards, etc."
2273,ccb11222-2349-11ea-bd0a-74d02b9c93aa,"marini interiors, inc.",design,"grosse pointe, michigan, united states",1328188607,1446185838,Pillows for Puppies! (Suspended),"We're collecting pillows at the NYC Pillow Fight! We take them to shelters, giving them a new lease on life. We also clean up!"
2274,ccb11223-2349-11ea-badd-74d02b9c93aa,colegio beka,primary/secondary education,,1416686780,1528861723,Will Pailen's Album Release Concert Black Onyx Rising,Come take the heroes journey with me as we rise to new heights.  Join me at my debut album release concert Black Onyx Rising NYC
2275,ccb11223-2349-11ea-badd-74d02b9c93aa,matchstrike,marketing and advertising,"beverly hills, california, united states",1384871348,1385980551,WASTED (feature film shooting Dec 2013),"WASTED: If you DON'T think unemployment's a lifestyle choice, we think you'll like this film."
2276,ccb11223-2349-11ea-badd-74d02b9c93aa,chautauqua-wawasee,,,1425212420,1572091433,Americana In Extremis,"Welcome to the boldest, most audacious, most vainglorious land on the face of the Earth. Welcome to Americana In Extremis."
2277,ccb11223-2349-11ea-badd-74d02b9c93aa,daniel bean films,entertainment,"salt lake city, utah, united states",1508815932,1567069742,Deep Sea Fish Kebob,A retro arcade style game for phones and tablets with gameplay centered around deep sea diving and sword fighting with fish.
