,user_id,school_name,graduation_year,department,degree
1453,ccb11216-2349-11ea-9e3c-74d02b9c93aa,Royal Veterinary College,1576864016,Earth Sciences,3.3979579014597148
1454,ccb11216-2349-11ea-9e3c-74d02b9c93aa,Queen’s University Belfast,1576864016,Earth Sciences,2.6075685801070825
1456,ccb11218-2349-11ea-95f1-74d02b9c93aa,École Normale Supérieure de Lyon,1084440093,Educational Technology,1.8582617684649128
1457,ccb11218-2349-11ea-95f1-74d02b9c93aa,University of Oregon,1131322634,Educational Technology,3.0878904219673817
1458,ccb11219-2349-11ea-9b42-74d02b9c93aa,University of South Florida,1362169918,Mechanical Engineering,3.2352149523772447
1459,ccb11219-2349-11ea-9b42-74d02b9c93aa,Warsaw University of Technology,1386549697,Mechanical Engineering,2.577030422520595
1460,ccb11219-2349-11ea-9b42-74d02b9c93aa,Auckland University of Technology,1463666806,ABC-EDS Research Academy,3.7765548701147877
1462,ccb1121b-2349-11ea-a478-74d02b9c93aa,University of Twente,1549701806,Systems and Control Engineering,3.2489802416523705
1463,ccb1121b-2349-11ea-a478-74d02b9c93aa,Carnegie Mellon University,1363450365,Systems and Control Engineering,2.7673074167145675
1465,ccb1121d-2349-11ea-a141-74d02b9c93aa,University of Oulu,1185512998,Energy Science and Engineering,2.557195678658064
1466,ccb1121e-2349-11ea-8cbf-74d02b9c93aa,University of Western Ontario,1398670309,ABC-EDS Research Academy,3.1805319379015247
1467,ccb1121f-2349-11ea-abc8-74d02b9c93aa,University of Oviedo,1132846842,Centre for Distance Engineering Education Programme (CDEEP),2.273718294940721
1468,ccb1121f-2349-11ea-abc8-74d02b9c93aa,National Taipei University of Technology,1038523474,Centre for Distance Engineering Education Programme (CDEEP),3.028063879238947
1469,ccb11220-2349-11ea-8168-74d02b9c93aa,Capital Medical University,1576864016,Centre for Bioengineering (WRCB),2.665048659663862
1470,ccb11221-2349-11ea-9f66-74d02b9c93aa,Paris Diderot University – Paris 7,1029286344,Centre for Research in Nanotechnology and Science (CRNTS),3.258845317406548
1471,ccb11222-2349-11ea-bd0a-74d02b9c93aa,Instituto Superior Técnico Lisboa,978873712,Centre for Environmental Science and Engineering (CESE),3.4731850155804667
1472,ccb11222-2349-11ea-bd0a-74d02b9c93aa,University of Warwick,1015030247,Centre for Urban Science and Engineering (C-USE),3.3784537409433284
1473,ccb11223-2349-11ea-badd-74d02b9c93aa,University of Konstanz,1490534753,Physics,3.554549527937509
1474,ccb11223-2349-11ea-badd-74d02b9c93aa,Florida Institute of Technology,1440441021,Physics,2.702365922429536
1475,ccb11224-2349-11ea-bb1a-74d02b9c93aa,Capital Medical University,1218886063,National Center of Excellence in Technology for Internal Security (NCETIS),3.2594860339331184
1476,ccb11224-2349-11ea-bb1a-74d02b9c93aa,University of Salento,1180296333,National Center of Excellence in Technology for Internal Security (NCETIS),3.6637586865813896
1477,ccb11224-2349-11ea-bb1a-74d02b9c93aa,American University of Sharjah,1165399438,Educational Technology,2.6756703519850107
1478,ccb11225-2349-11ea-9e05-74d02b9c93aa,Aristotle University of Thessaloniki,1537180881,ABC-EDS Research Academy,1.8824368331654329
1479,ccb11225-2349-11ea-9e05-74d02b9c93aa,University of Birmingham,1547351033,ABC-EDS Research Academy,3.713136700216832
1480,ccb11225-2349-11ea-9e05-74d02b9c93aa,University of Chile,1541358804,Computer Centre (CC),3.2460089539236927
1481,ccb11226-2349-11ea-9372-74d02b9c93aa,K.N. Toosi University of Technology,1430358312,Industrial Design Centre,2.542337455922226
1482,ccb11226-2349-11ea-9372-74d02b9c93aa,Autonomous University of Madrid,1492744998,Centre for Entrepreneurship (DSCE),2.389644944800267
1483,ccb11226-2349-11ea-9372-74d02b9c93aa,University of Ferrara,1439473007,Centre for Entrepreneurship (DSCE),3.6835378894787674
1484,ccb11227-2349-11ea-8b64-74d02b9c93aa,Laval University,1020822410,Biosciences and Bioengineering,3.8586321124784986
1485,ccb11228-2349-11ea-9647-74d02b9c93aa,Niigata University,1444910731,Centre for Technology Alternatives for Rural Areas (CTARA),2.2595153017556493
1486,ccb11228-2349-11ea-9647-74d02b9c93aa,University of La Laguna,1572423630,School of Management,2.6936923035588505
1487,ccb11228-2349-11ea-9647-74d02b9c93aa,National Taiwan Normal University,1447821713,School of Management,3.8719122138075024
1489,ccb1122a-2349-11ea-9d25-74d02b9c93aa,East China Normal University,1012347109,Centre for Aerospace Systems Design and Engineering (CASDE),2.5342061644955463
1491,ccb1122c-2349-11ea-87af-74d02b9c93aa,Shanghai University,1477990346,Energy Science and Engineering,1.8173848111319888
1492,ccb1122c-2349-11ea-87af-74d02b9c93aa,University of Kaiserslautern,1533552882,Centre for Formal Design and Verification of Software (CFDVS),2.1744507649475797
1493,ccb1122c-2349-11ea-87af-74d02b9c93aa,University of Navarra,1553051531,Centre for Formal Design and Verification of Software (CFDVS),3.9987266168008015
1494,ccb1122d-2349-11ea-9cba-74d02b9c93aa,University of Wisconsin,828464650,Industrial Engineering and Operations Research (IEOR),2.8315413658326127
1495,ccb1122d-2349-11ea-9cba-74d02b9c93aa,Nagasaki University,1420681082,Industrial Engineering and Operations Research (IEOR),3.3229156160175184
1496,ccb1122d-2349-11ea-9cba-74d02b9c93aa,Otto von Guericke University of Magdeburg,1322517307,Industrial Engineering and Operations Research (IEOR),3.660023768087985
1497,ccb1122e-2349-11ea-929e-74d02b9c93aa,Lille 2 University – Health and Law,1214764694,Centre for Urban Science and Engineering (C-USE),3.762773845400327
1498,ccb1122f-2349-11ea-89eb-74d02b9c93aa,National Chung Hsing University,1445137211,Mathematics,3.2838278253578186
1499,ccb1122f-2349-11ea-89eb-74d02b9c93aa,Saitama University,1400984278,Mathematics,3.34228358387113
1500,ccb1122f-2349-11ea-89eb-74d02b9c93aa,Central Queensland University,1524080485,National Centre for Mathematics (NCM),1.9597240212538096
1501,ccb11230-2349-11ea-85c8-74d02b9c93aa,Southern Methodist University,1210802003,Centre for Urban Science and Engineering (C-USE),3.6384506338798848
1502,ccb11230-2349-11ea-85c8-74d02b9c93aa,George Washington University,1137018802,Centre for Urban Science and Engineering (C-USE),2.801730949662379
1503,ccb11231-2349-11ea-8940-74d02b9c93aa,University of Rovira i Virgili,1576769632,Mathematics,2.3771631787696843
1504,ccb11231-2349-11ea-8940-74d02b9c93aa,"St George’s, University of London",1573692662,Civil Engineering,2.8251542880440987
1505,ccb11232-2349-11ea-9a02-74d02b9c93aa,University of Texas at Arlington,1572448588,Industrial Design Centre,2.598883303954552
1506,ccb11232-2349-11ea-9a02-74d02b9c93aa,Indian Institute of Technology Guwahati,1555237758,Earth Sciences,1.9224205098121667
1507,ccb11233-2349-11ea-b545-74d02b9c93aa,Swinburne University of Technology,1528585768,Centre for Formal Design and Verification of Software (CFDVS),3.325318001969398
1508,ccb11233-2349-11ea-b545-74d02b9c93aa,University of Rome III,1429943913,Biosciences and Bioengineering,3.3250985119627785
1509,ccb11234-2349-11ea-8c8c-74d02b9c93aa,AGH University of Science and Technology,1404459781,Centre for Distance Engineering Education Programme (CDEEP),3.8821402413615016
1510,ccb11234-2349-11ea-8c8c-74d02b9c93aa,University of Utah,1444260446,Centre for Distance Engineering Education Programme (CDEEP),3.8308037144008935
1511,ccb11234-2349-11ea-8c8c-74d02b9c93aa,University of Duisburg-Essen,1462950457,Industrial Design Centre,3.164745837033064
1513,ccb11236-2349-11ea-8bba-74d02b9c93aa,Technical University of Dortmund,1124087873,School of Management,1.9118530814598007
1514,ccb11237-2349-11ea-bd19-74d02b9c93aa,Rio de Janeiro State University (UERJ),1576864016,Systems and Control Engineering,3.148528747942093
1516,ccb11239-2349-11ea-b705-74d02b9c93aa,Shanghai Jiao Tong University,1320392446,Computer Centre (CC),2.415788404790044
1517,ccb11239-2349-11ea-b705-74d02b9c93aa,Mines ParisTech,1316140245,Computer Centre (CC),3.8355037606744045
1518,ccb11239-2349-11ea-b705-74d02b9c93aa,The University of Queensland,1155089847,Centre for Distance Engineering Education Programme (CDEEP),3.987210544307728
1519,ccb1123a-2349-11ea-b675-74d02b9c93aa,Federal University of Santa Catarina,1474765090,Energy Science and Engineering,2.793636287705968
1520,ccb1123a-2349-11ea-b675-74d02b9c93aa,VU University Amsterdam,1357860674,Energy Science and Engineering,3.379415496710928
1522,ccb1123c-2349-11ea-b186-74d02b9c93aa,Hong Kong Polytechnic University,935881344,Chemical Engineering,3.682846923746558
1523,ccb1123d-2349-11ea-adac-74d02b9c93aa,University of Guelph,1503095931,National Centre for Mathematics (NCM),3.4840028417917406
1524,ccb1123d-2349-11ea-adac-74d02b9c93aa,University of Calgary,1500701812,National Centre for Mathematics (NCM),2.058638607628943
1525,ccb1123e-2349-11ea-8575-74d02b9c93aa,University of Naples Federico II,1546949720,Electrical Engineering,3.2025162202571518
1526,ccb1123f-2349-11ea-992e-74d02b9c93aa,Heidelberg University,1509583436,Industrial Engineering and Operations Research (IEOR),1.889490061780855
1527,ccb1123f-2349-11ea-992e-74d02b9c93aa,Instituto Superior Técnico Lisboa,1541436011,Chemistry,2.669048943710424
1528,ccb1123f-2349-11ea-992e-74d02b9c93aa,University of Pardubice,1575455095,Civil Engineering,3.990921621113984
1529,ccb11240-2349-11ea-8b95-74d02b9c93aa,Federal University of Rio Grande do Sul,1513114652,Centre for Bioengineering (WRCB),1.9150383666732151
1530,ccb11240-2349-11ea-8b95-74d02b9c93aa,Technical University of Denmark,1486229221,Centre for Bioengineering (WRCB),2.9974051697028496
1531,ccb11240-2349-11ea-8b95-74d02b9c93aa,Washington University in St Louis,1549699657,Centre for Bioengineering (WRCB),2.4376443082837715
1532,ccb11241-2349-11ea-a499-74d02b9c93aa,Boğaziçi University,1149817334,Mathematics,3.1390418076074487
1533,ccb11241-2349-11ea-a499-74d02b9c93aa,Sophia University,1283740785,Mathematics,3.157115007102804
1534,ccb11242-2349-11ea-a495-74d02b9c93aa,Bauman Moscow State Technical University,922473065,Energy Science and Engineering,2.655099403944102
1535,ccb11243-2349-11ea-b9ce-74d02b9c93aa,University of Birmingham,1429462497,Industrial Design Centre,2.5443481046271583
1536,ccb11243-2349-11ea-b9ce-74d02b9c93aa,University of Nice Sophia Antipolis,1384841374,Industrial Design Centre,1.902730962113066
1537,ccb11243-2349-11ea-b9ce-74d02b9c93aa,Hokkaido University,1400305708,Industrial Design Centre,3.89123597062315
1538,ccb11244-2349-11ea-8b48-74d02b9c93aa,Lille 1 University – Science and Technology,1559268721,Educational Technology,3.3208460242393567
1539,ccb11244-2349-11ea-8b48-74d02b9c93aa,AGH University of Science and Technology,1561180342,Educational Technology,3.0679168108843853
1540,ccb11244-2349-11ea-8b48-74d02b9c93aa,École Polytechnique Fédérale de Lausanne,1559699016,Sophisticated Analytical Instrument Facility (SAIF),1.9621189735379727
1541,ccb11245-2349-11ea-8536-74d02b9c93aa,Instituto Superior Técnico Lisboa,1556802216,Climate Studies,2.802662495115363
1543,ccb11247-2349-11ea-899d-74d02b9c93aa,San Diego State University,1445304215,Electrical Engineering,3.666446569384691
1544,ccb11248-2349-11ea-9c7f-74d02b9c93aa,University of Guelph,1533343574,Chemical Engineering,2.9730895868068097
1545,ccb11248-2349-11ea-9c7f-74d02b9c93aa,Tohoku University,1549850145,Chemical Engineering,2.777580503787858
1546,ccb11249-2349-11ea-b3ba-74d02b9c93aa,"University of Maryland, Baltimore County",1494986241,Industrial Engineering and Operations Research (IEOR),2.747095415629192
1547,ccb11249-2349-11ea-b3ba-74d02b9c93aa,Gifu University,1355836016,Industrial Engineering and Operations Research (IEOR),3.6435411814101872
1548,ccb1124a-2349-11ea-b763-74d02b9c93aa,"University of California, Santa Cruz",1571281135,National Center of Excellence in Technology for Internal Security (NCETIS),3.2343097972260217
1549,ccb1124a-2349-11ea-b763-74d02b9c93aa,Shahid Beheshti University,1568502302,National Center of Excellence in Technology for Internal Security (NCETIS),3.1468370245485087
1550,ccb1124a-2349-11ea-b763-74d02b9c93aa,National Chengchi University,1526644620,Centre for Urban Science and Engineering (C-USE),2.6915683696605823
1551,ccb1124b-2349-11ea-adc5-74d02b9c93aa,Pontifical Catholic University of Paraná,1566942431,Computer Centre (CC),2.236090420343112
1552,ccb1124c-2349-11ea-a032-74d02b9c93aa,Federal University of Paraná (UFPR),1176031117,Centre for Aerospace Systems Design and Engineering (CASDE),3.0844239374496163
1553,ccb1124c-2349-11ea-a032-74d02b9c93aa,University of Parma,1380524443,Centre for Aerospace Systems Design and Engineering (CASDE),3.622026432613768
1554,ccb1124c-2349-11ea-a032-74d02b9c93aa,Boston College,1302764260,Mathematics,3.4169542992096367
1555,ccb1124d-2349-11ea-bae1-74d02b9c93aa,University of South Dakota,1560107064,Industrial Engineering and Operations Research (IEOR),2.660732880842805
1556,ccb1124e-2349-11ea-89ae-74d02b9c93aa,University of Erlangen-Nuremberg,1545769750,Application Software Centre (ASC),2.9461030706640665
1557,ccb1124e-2349-11ea-89ae-74d02b9c93aa,National Taiwan University,1511310746,Industrial Engineering and Operations Research (IEOR),2.153211380848145
1558,ccb1124f-2349-11ea-896a-74d02b9c93aa,Seoul National University,1553958450,Centre for Urban Science and Engineering (C-USE),2.2408444355308754
1559,ccb1124f-2349-11ea-896a-74d02b9c93aa,University of Cyprus,1574576192,Centre for Urban Science and Engineering (C-USE),1.8569898360220467
1561,ccb11251-2349-11ea-86ca-74d02b9c93aa,University of Tasmania,1451688889,Technology and Design (TCTD),2.9031226696224737
1562,ccb11252-2349-11ea-984f-74d02b9c93aa,University of Kiel,1511030918,Technology and Design (TCTD),2.905775254302257
1563,ccb11252-2349-11ea-984f-74d02b9c93aa,Chinese University of Hong Kong,1087064034,Technology and Design (TCTD),3.9828553471469377
1564,ccb11252-2349-11ea-984f-74d02b9c93aa,Polytechnic University of Turin,1176031627,Chemistry,2.2904144462191947
1565,ccb11253-2349-11ea-bfe0-74d02b9c93aa,Bar-Ilan University,1564005881,Systems and Control Engineering,3.622314028970372
1566,ccb11253-2349-11ea-bfe0-74d02b9c93aa,McGill University,1572622830,Mechanical Engineering,3.383821325289781
1568,ccb11255-2349-11ea-9bbe-74d02b9c93aa,Western Sydney University,1550630046,Chemical Engineering,2.5855109040131117
1569,ccb11256-2349-11ea-aa50-74d02b9c93aa,University of Southampton,1560236870,Centre for Technology Alternatives for Rural Areas (CTARA),2.59605442008434
1570,ccb11257-2349-11ea-95c0-74d02b9c93aa,Kyungpook National University,1266272364,Electrical Engineering,2.507716757104016
1572,ccb11259-2349-11ea-8bf7-74d02b9c93aa,University of Brighton,1567953137,Humanities & Social Science,3.6320488513345848
1573,ccb1125a-2349-11ea-ae50-74d02b9c93aa,Queen’s University,1246505417,Centre of Studies in Resources Engineering (CSRE),1.8298709016767671
1574,ccb1125a-2349-11ea-ae50-74d02b9c93aa,University of Ghana,1275690948,Centre of Studies in Resources Engineering (CSRE),2.988351030448817
1575,ccb1125a-2349-11ea-ae50-74d02b9c93aa,University of Utah,1251657142,Humanities & Social Science,1.8895950562289543
1576,ccb1125b-2349-11ea-80e2-74d02b9c93aa,University of Santiago de Compostela,1461868176,Computer Centre (CC),1.9956413098010848
1577,ccb1125b-2349-11ea-80e2-74d02b9c93aa,University of Macau,1524086973,Computer Centre (CC),3.703232920336719
1578,ccb1125c-2349-11ea-b4ff-74d02b9c93aa,Kumamoto University,1540926028,Sophisticated Analytical Instrument Facility (SAIF),2.15057007473795
1579,ccb1125c-2349-11ea-b4ff-74d02b9c93aa,Rochester Institute of Technology,1576478377,Sophisticated Analytical Instrument Facility (SAIF),2.8315518855892043
1580,ccb1125d-2349-11ea-bf25-74d02b9c93aa,Georgetown University,1567994295,Earth Sciences,2.1457030450135
1581,ccb1125e-2349-11ea-90d5-74d02b9c93aa,Michigan Technological University,1530216360,National Center of Excellence in Technology for Internal Security (NCETIS),2.4969533576046747
1582,ccb1125f-2349-11ea-9d4d-74d02b9c93aa,Emory University,1293457319,Centre for Environmental Science and Engineering (CESE),3.6459017558598434
1583,ccb1125f-2349-11ea-9d4d-74d02b9c93aa,University of Valencia,1340521358,Aerospace Engineering,3.6095784254850463
1584,ccb11260-2349-11ea-8e16-74d02b9c93aa,"University of Chemistry and Technology, Prague",1220049096,Civil Engineering,2.7262311624503246
1585,ccb11261-2349-11ea-b5a1-74d02b9c93aa,National Chiao Tung University,1276903316,Metallurgical Engineering & Materials Science,2.3748581475740638
1586,ccb11261-2349-11ea-b5a1-74d02b9c93aa,National University of Sciences and Technology,1331074760,Metallurgical Engineering & Materials Science,2.119056308279018
1587,ccb11261-2349-11ea-b5a1-74d02b9c93aa,Miami University,1342903028,Centre for Formal Design and Verification of Software (CFDVS),3.6839570602892575
1588,ccb11262-2349-11ea-a57e-74d02b9c93aa,University of Valencia,1133914860,Centre for Formal Design and Verification of Software (CFDVS),1.8225409633762963
1589,ccb11263-2349-11ea-aec6-74d02b9c93aa,Kyushu Institute of Technology,1212090262,Application Software Centre (ASC),3.1905897003416914
1590,ccb11263-2349-11ea-aec6-74d02b9c93aa,Isfahan University of Technology,1069494835,Biosciences and Bioengineering,2.9095360686855347
1591,ccb11264-2349-11ea-b3ba-74d02b9c93aa,Wayne State University,1202766972,Centre for Formal Design and Verification of Software (CFDVS),2.528978204336928
1592,ccb11264-2349-11ea-b3ba-74d02b9c93aa,Korea University,1216748056,Centre for Formal Design and Verification of Software (CFDVS),2.7022591863862075
1593,ccb11265-2349-11ea-a125-74d02b9c93aa,Sungkyunkwan University (SKKU),1331494245,Computer Science & Engineering,2.5308490053043617
1594,ccb11265-2349-11ea-a125-74d02b9c93aa,Kent State University,984996429,Computer Science & Engineering,2.410807218351466
1595,ccb11265-2349-11ea-a125-74d02b9c93aa,University of North Carolina at Chapel Hill,1525742635,Aerospace Engineering,2.7633712897967007
1598,ccb11268-2349-11ea-9a2f-74d02b9c93aa,University of Portsmouth,1488828071,Application Software Centre (ASC),3.3710801421425325
1599,ccb11268-2349-11ea-9a2f-74d02b9c93aa,Hacettepe University,1436158865,Application Software Centre (ASC),2.935463243630186
1600,ccb11269-2349-11ea-b64c-74d02b9c93aa,Vilnius University,903154941,Mathematics,2.8004981492762364
1601,ccb11269-2349-11ea-b64c-74d02b9c93aa,Kaohsiung Medical University,908632807,Mathematics,2.9548451681626924
1602,ccb1126a-2349-11ea-a3aa-74d02b9c93aa,Cairo University,1234530852,Physics,2.0100022636499486
1603,ccb1126a-2349-11ea-a3aa-74d02b9c93aa,Louisiana State University,1365579549,Centre for Environmental Science and Engineering (CESE),3.189254477047748
1604,ccb1126b-2349-11ea-9cfd-74d02b9c93aa,University of Rochester,974413385,Centre for Research in Nanotechnology and Science (CRNTS),3.7141273738097382
1605,ccb1126b-2349-11ea-9cfd-74d02b9c93aa,China University of Petroleum (Beijing),942821940,Centre for Research in Nanotechnology and Science (CRNTS),3.902968133630232
1606,ccb1126c-2349-11ea-a0ce-74d02b9c93aa,Karolinska Institute,1026156974,Mechanical Engineering,3.8798944513617415
1607,ccb1126c-2349-11ea-a0ce-74d02b9c93aa,University of Texas at Austin,1461573534,National Centre for Aerospace Innovation and Research (NCAIR),2.0576444630965804
1608,ccb1126d-2349-11ea-b039-74d02b9c93aa,University of the West of England,1535379456,Technology and Design (TCTD),3.822209424364437
1609,ccb1126d-2349-11ea-b039-74d02b9c93aa,University of Calcutta,1231938847,Centre for Entrepreneurship (DSCE),3.829384953267092
1610,ccb1126d-2349-11ea-b039-74d02b9c93aa,Tsinghua University,1364978897,Centre for Technology Alternatives for Rural Areas (CTARA),2.670226145473164
1611,ccb1126e-2349-11ea-808f-74d02b9c93aa,Hong Kong Baptist University,1520299183,Mechanical Engineering,3.6602093070419537
1613,ccb11270-2349-11ea-b8be-74d02b9c93aa,Lomonosov Moscow State University,1461163196,Centre for Urban Science and Engineering (C-USE),3.4505142719709303
1614,ccb11270-2349-11ea-b8be-74d02b9c93aa,Stony Brook University,1187808583,Centre for Entrepreneurship (DSCE),2.9688831491427807
1615,ccb11271-2349-11ea-9ec4-74d02b9c93aa,University of Bath,1447771921,Systems and Control Engineering,2.503085660216013
1616,ccb11271-2349-11ea-9ec4-74d02b9c93aa,University of Ghana,1486069179,Systems and Control Engineering,2.541844930293291
1617,ccb11271-2349-11ea-9ec4-74d02b9c93aa,University of Fribourg,1521831606,Application Software Centre (ASC),3.3865102164600134
1618,ccb11272-2349-11ea-82a9-74d02b9c93aa,Tilburg University,1204298375,Biosciences and Bioengineering,3.4627710067089525
1619,ccb11272-2349-11ea-82a9-74d02b9c93aa,Ulster University,1455450180,Centre for Policy Studies (CPS),1.8579062535959805
1620,ccb11273-2349-11ea-9a83-74d02b9c93aa,K.N. Toosi University of Technology,852195604,Centre for Environmental Science and Engineering (CESE),2.6252055792858373
1621,ccb11273-2349-11ea-9a83-74d02b9c93aa,University of Bologna,1483361611,Centre for Environmental Science and Engineering (CESE),2.5796881711347712
1622,ccb11273-2349-11ea-9a83-74d02b9c93aa,Kanazawa University,1264486035,Civil Engineering,2.7648666784397737
1623,ccb11274-2349-11ea-97db-74d02b9c93aa,University of Duisburg-Essen,1408179784,Centre for Entrepreneurship (DSCE),3.4097454124340807
1624,ccb11275-2349-11ea-bd24-74d02b9c93aa,Sultan Qaboos University,1025600299,Technology and Design (TCTD),1.9795899712369889
1625,ccb11275-2349-11ea-bd24-74d02b9c93aa,Nottingham Trent University,1511716881,Technology and Design (TCTD),3.1594998335382183
1626,ccb11276-2349-11ea-ae28-74d02b9c93aa,Université de Sherbrooke,1534640406,Systems and Control Engineering,2.1027711269708016
1627,ccb11277-2349-11ea-a827-74d02b9c93aa,National Institute of Applied Sciences of Lyon (INSA Lyon),1410625475,Computer Centre (CC),3.9211657680790566
1628,ccb11277-2349-11ea-a827-74d02b9c93aa,Queensland University of Technology,1455322414,Civil Engineering,2.1606750298661392
1629,ccb11278-2349-11ea-abfd-74d02b9c93aa,Royal College of Surgeons in Ireland,1496155691,National Centre for Aerospace Innovation and Research (NCAIR),3.7716436475659783
1630,ccb11278-2349-11ea-abfd-74d02b9c93aa,Dublin Institute of Technology,1311651360,National Centre for Aerospace Innovation and Research (NCAIR),3.2316465641184986
1631,ccb11279-2349-11ea-9288-74d02b9c93aa,Tampere University of Technology,1566358825,Mechanical Engineering,3.6581885858775394
1632,ccb11279-2349-11ea-9288-74d02b9c93aa,Southern Methodist University,1510329606,Mechanical Engineering,3.511588645808549
1633,ccb1127a-2349-11ea-b1f6-74d02b9c93aa,University of Canberra,1343558135,Centre for Research in Nanotechnology and Science (CRNTS),3.3372976674379204
1634,ccb1127a-2349-11ea-b1f6-74d02b9c93aa,Glasgow Caledonian University,1520208649,National Centre for Aerospace Innovation and Research (NCAIR),3.6571149416910407
1635,ccb1127b-2349-11ea-a81d-74d02b9c93aa,Istanbul Technical University,951733389,Biosciences and Bioengineering,2.2144818407306377
1636,ccb1127b-2349-11ea-a81d-74d02b9c93aa,National Taiwan University of Science and Technology (Taiwan Tech),1005326979,Biosciences and Bioengineering,3.4152166322564104
1637,ccb1127c-2349-11ea-af38-74d02b9c93aa,University of San Francisco,1547736470,Computer Science & Engineering,3.9165325867938168
1639,ccb1127e-2349-11ea-af0e-74d02b9c93aa,Chiba University,1211247905,Humanities & Social Science,3.3338407887035286
1640,ccb1127e-2349-11ea-af0e-74d02b9c93aa,Ohio State University,1556237655,Humanities & Social Science,3.559664003354649
1641,ccb1127e-2349-11ea-af0e-74d02b9c93aa,State University of Campinas,1383232054,Industrial Engineering and Operations Research (IEOR),1.8752882035219247
1642,ccb1127f-2349-11ea-a16a-74d02b9c93aa,La Trobe University,1565718985,ABC-EDS Research Academy,3.3845808663349564
1643,ccb1127f-2349-11ea-a16a-74d02b9c93aa,University of Cagliari,1562543202,ABC-EDS Research Academy,3.9383753500678695
1644,ccb11280-2349-11ea-8166-74d02b9c93aa,University of Trieste,1484272085,Computer Centre (CC),2.3845067093308208
1645,ccb11280-2349-11ea-8166-74d02b9c93aa,National Technical University of Athens,1539058470,Computer Centre (CC),3.940287827598018
1646,ccb11281-2349-11ea-beb3-74d02b9c93aa,Xiamen University,1248375480,ABC-EDS Research Academy,2.6564419267249324
1647,ccb11281-2349-11ea-beb3-74d02b9c93aa,Ural Federal University,1448045137,ABC-EDS Research Academy,2.7408970132222037
1648,ccb11281-2349-11ea-beb3-74d02b9c93aa,University of Illinois at Chicago,1125816690,National Centre for Mathematics (NCM),3.521005497831993
1649,ccb11282-2349-11ea-9fba-74d02b9c93aa,University of Aberdeen,1445314807,Centre for Aerospace Systems Design and Engineering (CASDE),3.9545404065910734
1650,ccb11282-2349-11ea-9fba-74d02b9c93aa,Imperial College London,1267898220,Centre for Aerospace Systems Design and Engineering (CASDE),3.8066219279463462
1651,ccb11282-2349-11ea-9fba-74d02b9c93aa,Flinders University,1316922182,Climate Studies,2.250381931432842
1652,ccb11283-2349-11ea-83d4-74d02b9c93aa,University of Kaiserslautern,1478215200,School of Management,3.416039752754936
1653,ccb11283-2349-11ea-83d4-74d02b9c93aa,University College London,1455459564,Industrial Design Centre,3.0989766226077364
1654,ccb11283-2349-11ea-83d4-74d02b9c93aa,University of Silesia in Katowice,1416451711,Computer Centre (CC),3.886893286769864
1655,ccb11284-2349-11ea-9096-74d02b9c93aa,Amrita University,1454872084,ABC-EDS Research Academy,2.9336960177984897
1656,ccb11285-2349-11ea-bd58-74d02b9c93aa,Universiti Teknologi Malaysia,1092981980,Mathematics,2.9441351238470443
1657,ccb11285-2349-11ea-bd58-74d02b9c93aa,VŠB - Technical University of Ostrava,1460916782,Mathematics,3.8986518629592233
1658,ccb11286-2349-11ea-a6fa-74d02b9c93aa,Federal University of Rio de Janeiro,1164093122,Climate Studies,2.2173084336478315
1659,ccb11286-2349-11ea-a6fa-74d02b9c93aa,University of Bonn,1533860935,Climate Studies,3.176511714691733
1660,ccb11286-2349-11ea-a6fa-74d02b9c93aa,Saitama University,1561896536,Technology and Design (TCTD),2.406654982050349
1662,ccb11288-2349-11ea-b508-74d02b9c93aa,Ohio University,1175532112,Sophisticated Analytical Instrument Facility (SAIF),2.095128260008943
1663,ccb11288-2349-11ea-b508-74d02b9c93aa,University of Paris North – Paris 13,1342667155,Sophisticated Analytical Instrument Facility (SAIF),1.9629749855791432
1664,ccb11289-2349-11ea-b497-74d02b9c93aa,Koç University,1504641866,Mechanical Engineering,2.70883887905732
1665,ccb11289-2349-11ea-b497-74d02b9c93aa,University of Technology Sydney,1542556540,Mechanical Engineering,3.9896173496593614
1666,ccb11289-2349-11ea-b497-74d02b9c93aa,Oxford Brookes University,1574315082,Mechanical Engineering,1.9879585764136367
1668,ccb1128b-2349-11ea-94ea-74d02b9c93aa,University of Salamanca,1063045233,Centre for Entrepreneurship (DSCE),3.5990553007319463
1669,ccb1128c-2349-11ea-9de6-74d02b9c93aa,University of Miami,1576864016,Centre for Urban Science and Engineering (C-USE),3.860330803171317
1670,ccb1128c-2349-11ea-9de6-74d02b9c93aa,Federal University of Viçosa,1576864016,Educational Technology,3.9512908167051566
1671,ccb1128c-2349-11ea-9de6-74d02b9c93aa,"University of Maryland, College Park",1576864016,Computer Centre (CC),2.987446765437811
1673,ccb1128e-2349-11ea-a67c-74d02b9c93aa,Brno University of Technology,1340854284,Sophisticated Analytical Instrument Facility (SAIF),3.701720992543129
1674,ccb1128e-2349-11ea-a67c-74d02b9c93aa,Keele University,1302830741,Sophisticated Analytical Instrument Facility (SAIF),3.0884571017345097
1677,ccb11291-2349-11ea-b792-74d02b9c93aa,Tulane University,1102924962,Physics,2.302318821596117
1678,ccb11292-2349-11ea-b130-74d02b9c93aa,University of Calgary,1318770606,School of Management,3.8944749180459137
1679,ccb11292-2349-11ea-b130-74d02b9c93aa,Hokkaido University,1507820388,School of Management,3.093665203914858
